capacity_mw,latitude,longitude,primary_fuel,generation_gwh_2016,State
1003.5,34.835,-89.2026,Gas,5731.838,MS
387.6,34.1786,-118.3153,Gas,1628.469,CA
4,40.9144,-80.5861,Waste,27.151,OH
6,40.9211,-79.2817,Hydro,10.916,PA
1.8,35.5772,-81.2081,Oil,0.06,NC
26.8,47.6164,-119.2992,Hydro,99.832,WA
6,43.7325,-83.4533,Gas,0.007,MI
1.5,43.6264,-72.9756,Solar,2.389,VT
550.2,44.8242,-68.7094,Gas,551.187,ME
23,43.0483,-115.4129,Wind,58.88,ID
79.5,35.3919,-101.53,Wind,306.233,TX
79.6,35.386,-101.5786,Wind,286.803,TX
349.2,31.0919,-96.695,Coal,2467.58902,TX
121,36.6697,-119.7404,Gas,29.062,CA
130,33.9986,-118.2219,Gas,729.120001,CA
15.9,36.5531,-89.9682,Oil,0.014,MO
20,41.9527,-88.1437,Waste,0,IL
10,37.6451,-118.9143,Geothermal,58.949,CA
30,37.6464,-118.9092,Geothermal,71.943,CA
199,35.9789,-98.7103,Wind,834.668,OK
190,37.2203,-119.338,Hydro,632.582,CA
3.5,40.2567,-74.3497,Solar,4.572,NJ
2951.2,27.6058,-82.3456,Oil,0,FL
1.6,27.4689,-82.4508,Waste,13.056,FL
74.5,27.6075,-82.3553,Solar,0,FL
515,41.8167,-71.4042,Gas,2042.816016,RI
300,40.2171,-103.685,Gas,77.211,CO
574,34.2067,-119.2511,Gas,156.692,CA
6.7,34.8836,-99.5022,Gas,0.014,OK
4.8,45.955,-86.2563,Oil,0.202,MI
6,38.8556,-104.9331,Hydro,16.755,CO
122.9,44.082,-87.6558,Petcoke,134.44,WI
530,44.1988,-94.003,Gas,860.968,MN
7.9,41.9067,-95.0347,Oil,-0.128,IA
135,32.1575,-93.5562,Biomass,806.081003,LA
1.2,39.2559,-111.6215,Hydro,1.318,UT
1.6,39.2559,-111.6215,Hydro,2.38,UT
5,34.7458,-78.4294,Solar,8.822,NC
189,34.9349,-118.4612,Wind,540.522,CA
8.4,34.7467,-106.6544,Solar,18.799,NM
25,45.2291,-94.0097,Oil,0.288,MN
322,43.7853,-75.5753,Wind,764.322,NY
2.4,39.4875,-74.9808,Solar,3.986,NJ
24.4,42.0356,-90.665,Gas,-0.625,IA
8,42.07,-90.66,Oil,-0.232,IA
2.6,44.9783,-89.6328,Oil,0.001,WI
22,24.7108,-81.0927,Oil,-0.131,FL
39.6,30.5553,-98.2576,Hydro,34.982,TX
215,44.9758,-73.9297,Wind,522.111,NY
8,39.7169,-92.9458,Oil,0.01666,MO
139.8,48.4708,-122.56,Gas,0,WA
1.2,42.6366,-114.5578,Hydro,2.93,ID
836.1,39.807,-75.4216,Gas,5030.331983,PA
50.5,39.8103,-75.4281,Gas,0.133,PA
210.6,46.3747,-117.7772,Wind,526.422,WA
230.4,34.6675,-102.5778,Wind,66.534,TX
1,38.4001,-121.9637,Solar,1.863,CA
20,35.1153,-119.3178,Solar,52.566,CA
4.9,36.7131,-121.7686,Waste,19.075,CA
422,37.6197,-88.9531,Coal,1655.060966,IL
1.5,39.9131,-86.2381,Solar,2.36,IN
199.6,37.7892,-121.6019,Gas,85.575,CA
5,35.3739,-81.0869,Solar,2.172,NC
4.9,36.3903,-79.6472,Solar,9.273,NC
128.4,36.2317,-95.1822,Hydro,251.699,OK
64.8,38.7795,-84.964,Hydro,342.821,IN
51.4,34.605,-79.785,Biomass,19.94159,SC
1,39.8828,-75.8294,Solar,1.74537,PA
14.4,38.2526,-81.5695,Hydro,78.551,WV
42,46.5442,-67.8111,Wind,131.836,ME
3.5,41.9171,-87.7922,Gas,0,IL
10.2,40.8625,-74.825,Gas,0,NJ
16.2,42.1639,-77.5289,Wind,54.969,NY
828,38.0169,-121.765,Gas,66.671,CA
513.3,38.5283,-77.7681,Gas,547.162004,VA
1.6,42.626,-112.1493,Hydro,4.729,ID
1.1,61.8782,-162.0851,Oil,1.474,
16.9,39.3921,-87.6851,Oil,0.176,IL
11.9,42.2717,-84.9411,Gas,0.186,MI
18,44.4466,-95.7921,Oil,0.09506,MN
30.8,39.1228,-93.2064,Gas,0,MO
2119,35.5975,-80.9658,Coal,9754.371993,NC
5,35.7025,-82.7106,Hydro,8.677,NC
688,37.0286,-88.3958,Gas,201.851002,KY
108,30.3899,-97.9073,Hydro,160.861,TX
2.8,39.0948,-93.2104,Solar,0.151,MO
2.1,44.3253,-95.8142,Wind,6.851,MN
4.2,44.3236,-95.8222,Wind,13.363,MN
4.2,44.3211,-95.7942,Wind,13.861,MN
4.2,44.3361,-95.8242,Wind,12.726,MN
2.1,44.3303,-95.8344,Wind,7.07,MN
2.1,44.3308,-95.8297,Wind,6.933,MN
73.8,39.7011,-96.3608,Wind,195.067,KS
189,42.0474,-92.8594,Gas,3.095,IA
5,44.3606,-72.3356,Hydro,7.37,VT
3,42.1117,-70.7094,Solar,5.558,MA
60.4,44.6347,-90.1344,Gas,4.59,WI
5,34.9889,-80.3836,Solar,8.867,NC
4317.5,27.0536,-80.5628,Gas,10884.52092,FL
3,36.2864,-78.3861,Solar,5.61,NC
210.6,32.6804,-85.9114,Hydro,304.289,AL
207,38.8244,-104.8333,Coal,0,CO
2379.6,32.2606,-94.5706,Coal,11241.24601,TX
1,40.1078,-76.0617,Solar,1.601,PA
100,38.0169,-122.1117,Gas,826.188998,CA
4,38.0314,-122.1139,Cogeneration,0,CA
1,35.0204,-84.0157,Solar,1.398,NC
1.3,36.6641,-79.8836,Hydro,3.217,VA
1.1,36.7172,-79.8453,Waste,7.713,VA
27,39.5631,-77.7203,Solar,37.943,MD
8.1,40.3441,-105.5343,Hydro,36.793,CO
1.5,43.6334,-72.3172,Hydro,2.901,NH
21.2,42.361,-71.0939,Gas,105.485001,MA
5,42.2197,-71.8783,Solar,7.633,MA
5,42.1704,-72.2001,Solar,7.373,MA
4,42.2197,-71.8786,Solar,6.363,MA
104.1,44.9503,-74.8928,Gas,0,NY
1,40.6406,-76.6054,Solar,1.233,PA
260.9,42.1575,-72.5225,Gas,0,MA
2.5,40.5344,-74.27,Solar,3.567,NJ
2.6,40.3622,-74.4797,Solar,3.829,NJ
1.1,37.4057,-121.9494,Gas,8.128,CA
4.9,34.7147,-79.3146,Solar,2.018,NC
1.2,36.4767,-80.6011,Solar,1.479,NC
162,46.5035,-122.5885,Hydro,784.801,WA
1,42.4283,-71.4356,Solar,1.547,MA
763.2,36.5278,-78.8917,Coal,2009.521995,VA
8,39.7439,-86.2181,Solar,13.30857,IN
150,33.7522,-100.9674,Wind,598.35,TX
5,34.5439,-79.3,Solar,9.279,SC
117.8,37.2484,-93.1708,Gas,62.418,MO
551.3,35.2977,-97.5898,Gas,3611.265,OK
136,33.5648,-92.7917,Gas,61.314,AR
77,38.6527,-121.3933,Gas,5.26,CA
142.4,37.6294,-120.9314,Oil,2.853,CA
8,46.5717,-87.4764,Hydro,35.819,MI
56.7,40.2214,-100.6508,Oil,0.603,NE
1.4,39.4836,-76.2292,Solar,2.414,MD
270.6,33.6947,-114.7397,Solar,694.378,AZ
5.2,39.5946,-87.474,Solar,9.492,IN
28.5,41.7244,-105.9906,Wind,95.925,WY
100,39.5911,-116.9119,Geothermal,759.204,NV
5,34.8887,-79.0627,Solar,9.9,NC
2.2,62.957,-155.595,Oil,2.289,AK
49.8,34.2056,-119.2469,Gas,31.297,CA
12,40.2797,-74.5564,Solar,17.961,NJ
2,43.0237,-91.1749,Oil,0.01,IA
2440.6,35.4331,-80.9486,Nuclear,19884.289,NC
19.8,42.3314,-88.2744,Storage,149.06,IL
988,32.3563,-81.1683,Gas,0,GA
676,31.2546,-88.0299,Gas,308.871,AL
1376.6,32.3478,-81.1817,Gas,0,GA
22.1,27.9495,-82.4212,Waste,140.833,FL
2.4,39.4219,-74.6392,Solar,4.329,NJ
113.6,39.1762,-75.5466,Gas,33.481,DE
5,34.3239,-78.6919,Solar,8.287,NC
20,48.1347,-123.4656,Waste,58.989,WA
14.4,43.8719,-83.2414,Wind,51.509,MI
12,35.3161,-119.6597,Gas,83.181,CA
46,35.3195,-119.662,Gas,7.248,CA
9.2,38.0947,-88.5413,Oil,0.022,IL
500.6,31.2136,-81.5462,Oil,5.848,GA
293.6,34.0556,-81.2172,Gas,910.074001,SC
24,35.705,-85.7439,Oil,0.143,TN
990.5,45.9402,-119.2988,Hydro,5627.633,OR
10,45.94,-119.2991,Hydro,0,OR
1.2,37.5752,-108.574,Hydro,5.055,CO
214.8,38.3634,-97.6834,Gas,7.379,KS
115.6,38.3893,-97.6111,Gas,0,KS
9,37.5221,-120.3101,Hydro,20.145,CA
654,31.4003,-86.4764,Gas,3816.605944,AL
10.4,44.2603,-72.0592,Hydro,44.241,NH
112.5,32.1761,-85.0272,Biomass,777.256005,AL
12.5,44.5465,-70.5443,Gas,0,ME
8.2,37.2852,-100.3324,Gas,0.074,KS
119.7,43.5244,-111.8039,Wind,277.61,ID
9.1,34.81,-106.52,Solar,24.628,NM
99,40.6431,-87.0242,Wind,248.764,IN
103.5,40.5986,-87.0194,Wind,266.678,IN
98.7,40.6778,-87.0328,Wind,206.549,IN
199.7,40.6275,-86.935,Wind,467.962,IN
1.6,41.39,-94.4458,Wind,6.149,IA
3,42.2301,-71.1333,Solar,0,MA
5,35.5554,-80.3859,Solar,0.476,NC
20,35.8369,-77.1269,Solar,15.427,NC
1.4,44.1112,-70.3907,Hydro,2.365,ME
139.8,36.6,-78.53,Coal,299.716,VA
2,45.163,-90.3729,Solar,0,WI
1.3,39.9222,-74.8067,Solar,1.956,NJ
101.6,42.3368,-71.1081,Gas,241.071645,MA
6.1,41.8353,-106.2428,Wind,8.182,WY
4,45.6072,-68.5453,Hydro,27.22,ME
140.8,41.4206,-76.0492,Wind,409.855,PA
105,38.7914,-84.173,Hydro,379.397,KY
5,36.2487,-78.3475,Solar,8.765,NC
8.2,45.675,-94.8153,Oil,0.077,MN
1,45.6764,-94.8019,Oil,0.007,MN
72,35.8853,-84.3003,Hydro,112.664,TN
8.8,40.4578,-92.181,Oil,0.003,MO
50.4,41.7194,-89.0492,Wind,82.357,IL
1.8,45.1069,-87.6378,Hydro,12.698,WI
5.4,44.8842,-91.9294,Hydro,31.732,WI
1041,38.4017,-90.3358,Coal,1663.303969,MO
3.4,37.523,-120.3299,Hydro,7.997,CA
1.5,37.2678,-120.4844,Solar,3.625,CA
7.5,40.2558,-74.6453,Solar,11.099,NJ
1.1,40.2906,-74.6819,Solar,1.558,NJ
1.5,40.2154,-75.2831,Solar,1.76,PA
21.3,40.6156,-74.2653,Gas,0,NJ
2.6,40.6883,-73.6308,Oil,0.023,NY
9,32.5508,-88.6067,Oil,0.043,MS
1.1,35.6703,-120.5669,Solar,1.837,CA
5,36.2889,-78.6046,Solar,2.642,NC
36,43.0563,-92.6932,Gas,0,IA
1080,39.0694,-87.5108,Coal,6075.510974,IN
2.3,45.1786,-89.685,Hydro,11.366,WI
1.5,42.8331,-70.9919,Solar,2.48,MA
496.4,43.1411,-71.4692,Coal,360.409003,NH
136,45.9567,-122.5544,Hydro,560.116,WA
1.6,39.0672,-108.5091,Solar,3.33036,CO
29.9,33.9461,-116.6769,Wind,7.261,CA
1.5,35.17,-103.74,Wind,2.772,NM
3.2,29.7372,-98.0228,Waste,24.108,TX
211.2,32.7,-101.7411,Wind,727.86,TX
691.6,33.345,-112.8642,Gas,1980,AZ
691.6,33.345,-112.8642,Gas,2507.692,AZ
170,33.3418,-112.904,Solar,408.25,AZ
100,33.3328,-112.9114,Solar,13.255,AZ
150,33.3476,-112.9368,Solar,21.06,AZ
200,32.6256,-99.4928,Wind,540.048,TX
2.8,44.5485,-69.7104,Hydro,7.347,ME
1.6,44.5699,-69.6818,Hydro,4.27,ME
1.8,44.5344,-69.6522,Hydro,4.167,ME
635,37.2207,-121.7457,Gas,2686.602,CA
1.3,42.7447,-71.175,Solar,1.761,MA
9.2,42.8506,-88.0697,Waste,43.437,WI
11.2,41.5989,-93.355,Waste,94.576,IA
1.2,34.0578,-118.2297,Solar,1.576,CA
15,39.8078,-104.9542,Biomass,0,CO
2.4,35.6497,-82.5992,Hydro,8.557,NC
60.7,39.1481,-91.8306,Oil,-0.01,MO
1.6,48.5953,-118.0603,Hydro,10.033,WA
48,39.7907,-79.002,Wind,79.172,PA
77,25.8356,-80.3566,Waste,340.866999,FL
1180.8,39.1128,-84.8036,Coal,6764.67402,OH
86.6,40.7884,-85.8178,Oil,0.001,IN
288.6,35.6539,-100.5386,Wind,1147.513,TX
3,41.978,-93.7006,Wind,0.245,IA
1.8,43.7719,-117.155,Hydro,3.907,OR
9.6,45.9553,-88.1958,Hydro,33.789,WI
540,41.7208,-86.9086,Coal,1701.530036,IN
138.1,43.9375,-86.425,Gas,1055.189,MI
69,43.7092,-82.9633,Wind,170.11,MI
90,43.6631,-82.7469,Wind,347.695,MI
71.2,39.8119,-75.249,Gas,6.102,NJ
323,32.4856,-83.6039,Gas,481.604003,GA
39.1,35.1946,-119.571,Gas,270.558,CA
2.2,43.0987,-73.5253,Hydro,12.275,NY
122.4,39.0248,-120.5964,Hydro,531.978,CA
3.3,45.4807,-121.5998,Hydro,25.49,OR
37.5,37.51,-118.5692,Hydro,21.16,CA
1.4,44.0075,-73.1769,Waste,3.48909,VT
1.5,41.6972,-85.6875,Solar,2.383,IN
3.2,44.2924,-72.6824,Hydro,6.938,VT
4.7,40.4264,-74.4922,Solar,7.875,NJ
22.5,40.4903,-74.3156,Waste,114.047,NJ
786.4,41.5549,-72.5791,Oil,256.780998,CT
67,39.4722,-84.4014,Gas,0,OH
1853.8,43.5861,-84.2242,Gas,7605.2123,MI
1734,32.4302,-97.0537,Gas,5875.636,TX
897,27.6417,-81.9625,Gas,3275.428934,FL
139.8,36.6541,-120.5797,Gas,41.395,CA
234,35.2269,-119.6294,Gas,910.688,CA
1,39.4069,-101.0394,Solar,2.102,KS
10.4,20.79,-156.9342,Oil,29.069,HI
2.4,38.6603,-90.1317,Gas,18.043,IL
1.4,42.7401,-114.1612,Hydro,4.625,ID
5,36.2306,-78.9496,Solar,9.622,NC
23.3,46.4112,-105.7953,Gas,0,MT
6.5,43.3261,-95.1483,Oil,0.012,IA
3,38.3882,-112.9908,Solar,6.62,UT
3,38.2914,-113.0083,Solar,5.274,UT
7.8,44.9421,-68.645,Hydro,38.855,ME
231.2,42.1294,-71.5115,Gas,93.218,MA
578,41.2244,-73.0997,Gas,3168.354,CT
11.8,38.9231,-75.4533,Solar,20.325,DE
203.5,38.5357,-112.935,Wind,455.189,UT
102,38.5852,-112.931,Wind,214.357,UT
6,44.6967,-73.6122,Hydro,24.766,NY
1717.2,38.0525,-85.9103,Coal,7930.426005,KY
799.2,35.1597,-81.4306,Gas,0,NC
3,34.088,-117.0395,Hydro,5.23,CA
3.5,40.0314,-74.8247,Solar,5.749,NJ
15,39.9134,-79.3936,Wind,32.771,PA
6.4,43.0637,-77.9329,Waste,0,NY
1.4,41.8458,-73.6195,Solar,1.933,NY
3,42.1647,-71.795,Solar,4.81,MA
80,37.1121,-113.5166,Gas,131.617,UT
360,42.1123,-72.0151,Gas,0,MA
13.9,34.1217,-117.9383,Gas,19.176,CA
1.4,38.3569,-78.6767,Biomass,2.756,VA
101.1,32.1009,-87.3998,Hydro,239.468,AL
3.2,39.0847,-76.6764,Waste,26.012,MD
2,33.691,-117.833,Storage,0,CA
5,34.9681,-79.9358,Solar,5.616,NC
2162.9,41.3107,-72.1677,Nuclear,16575.492,CT
1.3,39.3764,-75.0331,Solar,2.033,NJ
2.8,39.2731,-77.7844,Hydro,11.749,WV
19.5,42.4606,-114.0173,Wind,52.557,ID
59.5,42.5268,-114.0369,Hydro,27.473,ID
3,36.1489,-79.3489,Solar,3.664,NC
50,33.9018,-103.3468,Wind,199.426,NM
1,33.6894,-83.9903,Hydro,1.752,GA
7.4,44.6414,-73.1134,Hydro,34.803,VT
1.4,43.4031,-70.9865,Hydro,5.14503,NH
218.5,41.8081,-90.2336,Gas,-6.271,IA
734,47.0659,-101.2131,Coal,4360.781955,ND
99.2,35.2803,-97.9756,Wind,371.378,OK
100.8,35.3253,-98.0714,Wind,382.093,OK
100.8,35.3724,-98.1827,Wind,459.315,OK
32,43.67,-82.7586,Wind,111.795,MI
3,42.7503,-71.5053,Hydro,6.379,NH
10,43.4003,-76.4739,Hydro,26.512,NY
27.7,42.6699,-113.4832,Hydro,75.153,ID
3.1,42.2608,-111.6656,Hydro,9.29,ID
150,44.2667,-96.3444,Wind,561.746,MN
9.1,39.1194,-97.7086,Gas,0.286,KS
1.3,43.5833,-95.7781,Wind,1.408,MN
49,44.7952,-93.581,Gas,0,MN
3,35.9481,-79.3619,Solar,3.627,NC
200,40.8886,-88.9972,Wind,636.089,IL
7.1,48.0213,-101.2805,Wind,22.225,ND
319,46.1388,-122.9855,Gas,1057.948,WA
3.8,43.5564,-96.3036,Wind,6.98,MN
11.5,43.6383,-96.3919,Wind,17.876,MN
5,44.6611,-84.1317,Hydro,16.398,MI
3,34.0131,-117.5375,Solar,3.908,CA
20,34.0061,-117.5609,Storage,0,CA
49.8,34.0053,-117.5604,Gas,32.593,CA
106,32.8769,-117.1664,Gas,122.813,CA
5,35.4686,-80.2936,Solar,9.1,NC
1.8,35.0647,-83.9258,Hydro,3.683,NC
1.5,37.2678,-120.4825,Solar,3.594,CA
4.2,32.3133,-90.1797,Gas,0,MS
2.4,38.7247,-93.2789,Waste,14.221,MO
3,41.2033,-95.9292,Biomass,11.29,NE
1,37.9539,-91.7744,Oil,0,MO
1632.6,39.8297,-80.8153,Coal,7683.746023,OH
170,32.806,-86.4449,Hydro,372.569,AL
1.5,34.765,-117.3236,Solar,4.484,CA
250,36.5299,-114.7703,Solar,77.107,NV
60.6,39.4244,-92.4837,Oil,-0.195,MO
3.1,40.883,-97.6014,Oil,0.033,NE
96.7,30.7365,-88.0516,Waste,0,AL
3.7,44.3784,-98.4629,Oil,-0.059,SD
100,37.8094,-120.2993,Hydro,359.476,CA
2.9,37.8164,-120.312,Hydro,1.359,CA
5,35.8786,-80.5419,Solar,9.46,NC
15.4,35.8339,-80.5744,Solar,0.693,NC
5.6,43.2094,-78.9836,Waste,38.216,NY
6.4,43.2094,-78.9836,Waste,14.253,NY
4.9,35.8503,-77.1102,Solar,1.859,NC
14.4,34.9843,-114.5565,Solar,14.636,AZ
30,35.045,-118.2642,Wind,36.9,CA
25,35.044,-118.2765,Wind,32.898,CA
30,35.046,-118.2757,Wind,48.832,CA
23.5,35.068,-118.2898,Wind,64.184,CA
29,35.0506,-118.2572,Wind,79.678,CA
22.5,35.076,-118.2487,Wind,65.104,CA
32.7,34.3074,-117.3235,Hydro,62.376,CA
280,35.0177,-117.3391,Solar,624.907,CA
75.6,41.51,-90.534,Gas,2.851,IA
52.5,40.3925,-79.8564,Gas,323.910005,PA
3,35.5683,-79.0325,Solar,6.377,NC
4.7,42.3156,-89.0356,Gas,1.427,IL
4,41.5377,-74.7714,Hydro,5.771,NY
9.8,40.2468,-74.1174,Waste,31.749,NJ
3293.1,41.8906,-83.3464,Coal,14024.75231,MI
10.4,39.6525,-91.7325,Oil,0,MO
8.4,41.4872,-97.6078,Hydro,29.817,NE
6.4,43.1039,-77.6103,Gas,12.8037,NY
30,34.9858,-80.506,Gas,0.453,NC
1.6,42.9903,-77.8011,Waste,6.606,NY
1.8,34.9733,-80.54,Oil,-0.024,NC
5,34.9719,-80.6019,Solar,0.229,NC
14.8,47.6536,-117.4206,Hydro,96.851,WA
3,42.1244,-72.3325,Solar,4.168,MA
15,29.8381,-94.9007,Gas,102.471,TX
527.2,31.8239,-106.2119,Gas,850.541996,TX
18,40.8814,-73.8803,Gas,32.803,NY
1,40.8406,-73.8484,Oil,0,NY
6,38.4214,-79.5914,Oil,0.254,VA
1.8,36.7056,-121.7714,Biomass,8.643,CA
1,36.7211,-121.7878,Solar,1.282,CA
9.8,41.586,-92.5228,Oil,0.208,IA
78.2,38.1167,-121.8219,Wind,200.624,CA
30,42.9625,-90.3867,Wind,46.66,WI
2.4,39.1937,-77.1189,Waste,12.601,MD
67.8,39.2006,-77.4556,Waste,305.181009,VA
2.6,40.8468,-121.9564,Hydro,11.134,CA
20,35.3444,-79.7683,Solar,40.223,NC
1980,33.0917,-95.0417,Coal,7527.985005,TX
11.5,38.5131,-122.1044,Hydro,34.959,CA
685,45.3338,-93.8493,Nuclear,5597.758,MN
10.8,41.5855,-84.5794,Oil,0.562,OH
236,40.6206,-85.3057,Gas,0,IN
376,38.3114,-93.9348,Coal,727.915005,MO
3.5,45.0556,-93.9228,Solar,0,MN
495.3,41.4281,-72.1019,Oil,13.488,CT
13.5,39.7667,-84.1739,Oil,0.108,OH
5,36.2732,-79.7592,Solar,9.116,NC
305,36.4372,-99.2254,Gas,569.017,OK
1.4,46.895,-96.7347,Wind,1.412,MN
5,35.3058,-77.8292,Solar,8.73,NC
8.9,46.4541,-92.7606,Oil,0.08134,MN
12.6,43.6107,-75.3413,Hydro,50.541,NY
1.8,41.8244,-88.3331,Gas,0,IL
13.8,45.8771,-93.2951,Oil,0.293,MN
1.7,43.46,-116.4725,Hydro,4.847,ID
49.5,44.1238,-96.0784,Wind,174.652,MN
51,44.0667,-96.0667,Wind,153.551,MN
60.8,38.5557,-92.1023,Oil,-0.14,MO
15,35.7314,-119.8187,Solar,39.044,CA
1.6,44.3122,-72.7114,Waste,15.631,VT
536.4,32.3358,-100.9156,Gas,2.876,TX
900,34.6397,-87.0639,Gas,4115.273,AL
16.8,33.9684,-84.3827,Hydro,23.582,GA
5,36.0956,-78.152,Solar,9.919,NC
1.5,34.6608,-118.0836,Solar,4.272,CA
20,36.4211,-76.3642,Solar,33.104,NC
1.8,35.7208,-81.6624,Oil,-0.035,NC
1.8,35.729,-81.7481,Oil,-0.028,NC
68.9,39.6397,-79.9606,Coal,0,WV
1548,38.3592,-76.9767,Coal,4754.186991,VA
2,40.1521,-75.8659,Solar,2.251,PA
4,42.167,-72.1929,Solar,6.792,MA
63.5,33.5536,-111.4431,Hydro,22.336,AZ
101.2,41.4542,-94.5751,Wind,361.493,IA
54,47.5817,-111.0609,Hydro,258.995,MT
212.5,41.4119,-88.3328,Gas,583.178003,IL
2.2,41.3776,-88.4012,Waste,12.447,IL
1.8,44.5618,-72.6024,Hydro,3.725,VT
173.2,38.4518,-107.5393,Hydro,326.775,CO
2.5,40.9692,-81.7756,Gas,7.63681,OH
81.9,27.908,-81.9185,Cogeneration,353.523,FL
77.9,27.8605,-82.3903,Cogeneration,0,FL
135.5,27.8336,-82.0519,Cogeneration,605.27,FL
26,30.0386,-90.8283,Cogeneration,112.09805,LA
45.5,27.7652,-81.9388,Cogeneration,204.757,FL
510.5,31.528,-89.3004,Gas,1541.004,MS
63.6,40.2352,-75.6193,Oil,3.674,PA
8,43.8719,-75.1364,Hydro,35.076,NY
23.4,44.7881,-89.6917,Biomass,138.113,WI
300,46.5347,-122.4247,Hydro,1202.136,WA
2.1,37.8297,-84.7247,Hydro,9.712,KY
276.8,29.8885,-93.951,Gas,1745.85332,TX
1.6,41.8056,-85.7505,Hydro,5.924,MI
2,43.9204,-95.9559,Wind,6.343,MN
24,38.4681,-78.865,Oil,0.14602,VA
200,39.0942,-106.3523,Hydro,-80.734,CO
5,35.2019,-78.0817,Solar,10.477,NC
2,35.18,-78.098,Solar,0,NC
13.7,39.675,-77.345,Solar,21.845,MD
18.7,40.79,-73.9537,Oil,0,NY
1,33.8388,-83.638,Solar,2.071,GA
54,40.1229,-77.1723,Oil,2.675,PA
852.2,32.7231,-96.9358,Gas,506.39,TX
21,43.0272,-115.4656,Wind,40.876,ID
6.8,36.3096,-82.3775,Oil,2.223,TN
60,35.3339,-80.9867,Hydro,101.821,NC
9.2,43.9405,-94.9434,Oil,3.505,MN
14.4,39.8014,-77.7883,Waste,22.73,PA
66.6,33.9211,-116.5642,Wind,183.827,CA
22.4,33.9141,-116.5914,Wind,73.553,CA
49,33.8816,-116.5527,Wind,165.961,CA
20,36.3906,-114.9644,Solar,53.118,NV
2.3,62.0856,-163.7291,Oil,2.729,
80,41.2639,-110.5444,Wind,211.254,WY
61,41.2881,-110.4807,Wind,161.155,WY
1300,38.9794,-81.9344,Coal,7809.399018,OH
66,39.1828,-79.5372,Wind,111.319,WV
1036.8,34.0818,-117.2418,Gas,4890.772,CA
98.9,43.6141,-92.5988,Wind,301.552,MN
3.9,48.7339,-116.1752,Hydro,30.2841,ID
3,42.7213,-73.6806,Hydro,7.243,NY
5,35.2181,-78.0697,Solar,9.111,NC
5,35.1811,-78.0969,Solar,9.401,NC
24,40.9718,-91.5512,Oil,0.495,IA
62,35.5763,-119.0062,Waste,0,CA
1680.9,39.2008,-79.2636,Coal,9026.392975,WV
3.4,42.5886,-71.9842,Wind,5.033,MA
1,42.975,-90.8318,Solar,0,WI
4.5,42.2686,-72.603,Solar,0,MA
29.9,40.9764,-121.2558,Hydro,88.172,CA
1072,39.8076,-76.2993,Hydro,-360.845,PA
125.3,27.8489,-81.8775,Gas,0,FL
15.8,35.1319,-88.5867,Solar,27.333,TN
20,34.9536,-83.3786,Waste,96.841,GA
90,37.1041,-79.277,Waste,146.658,VA
9.2,37.4908,-97.2216,Oil,0.027,KS
2.4,40.3503,-74.5927,Solar,2.744,NJ
1.2,33.8247,-116.5106,Gas,4.496,CA
7.2,36.3858,-90.1867,Oil,0,AR
2,42.8129,-86.0335,Gas,0.194,MI
34.5,42.9086,-75.5697,Wind,93.773,NY
4,36.2647,-117.9955,Solar,0.405,CA
1.1,41.5244,-87.5091,Waste,4.608,IN
4,35.6633,-78.5206,Solar,7.597,NC
1,34.9992,-84.1573,Solar,1.358,GA
2.4,34.9944,-78.1583,Oil,0.122,NC
3.6,38.1471,-120.4464,Hydro,13.756,CA
45.4,34.7956,-92.3569,Hydro,147.872,AR
228,37.5967,-97.4136,Gas,75.912,KS
1,40.6844,-74.4044,Solar,1.787,NJ
42,40.67,-111.89,Gas,3.423,UT
293.5,41.3917,-91.0569,Coal,874.754998,IA
1.7,41.7906,-87.5828,Gas,0,IL
2,42.7315,-76.6637,Solar,0.003,NY
2,42.7315,-76.6637,Solar,0,NY
1716,35.7614,-95.2873,Coal,6273.998965,OK
114,35.7322,-95.2939,Coal,402.821005,OK
10,46.2753,-109.4828,Wind,24.727,MT
10,46.2753,-109.4828,Wind,29.16,MT
546.5,35.4699,-97.675,Gas,369.966,OK
150,35.0309,-118.2932,Wind,314.587,CA
521,32.9728,-102.7417,Gas,1964.749,TX
510,32.9746,-102.7436,Gas,323.081,TX
111.5,33.7083,-78.9241,Oil,-0.929,SC
12,45.2257,-109.7625,Hydro,51.416,MT
2375.6,42.3908,-71.0675,Gas,6952.651004,MA
236.8,40.0613,-74.1686,Gas,1180.849996,NJ
383,40.0633,-74.1672,Gas,355.19192,NJ
83.2,29.9543,-93.8836,Gas,527.46148,TX
4.5,41.7941,-71.3892,Wind,6.771,RI
15.9,42.0461,-93.5794,Oil,0,IA
5.8,42.4137,-71.0022,Gas,0,MA
1,42.1052,-71.703,Solar,1.103,MA
2.2,40.2448,-74.2547,Gas,11.578,NJ
1,40.0709,-74.1612,Solar,1.256,NJ
1.9,42.6108,-72.4742,Solar,2.06,MA
63.9,40.9961,-118.1414,Geothermal,236.398,NV
5,40.76,-74.935,Solar,3.203,NJ
22,39,-77.0939,Gas,135.729,MD
10,39.3806,-75.1883,Solar,15.995,NJ
2.5,40.7508,-74.11,Solar,4.018,NJ
1.5,40.955,-91.3944,Wind,5.099,IA
118,39.1495,-75.5473,Gas,235.334,DE
1.6,32.7149,-117.1689,Gas,1.294,CA
1.2,41.767,-70.5212,Solar,0,MA
316,42.2386,-89.1012,Gas,164.918,IL
168,42.2383,-89.1011,Gas,118.207,IL
